601.005677496 2999 612.911671639 1
601.005677181 2998 612.948500073 2
601.005933158 2997 612.990120904 3
601.005825389 2996 613.013934797 4
601.005790765 2995 613.030388871 5
601.005711437 2994 613.052737189 6
601.005898665 2993 613.075032978 7
601.005697056 2992 613.095898773 8
601.005817985 2991 613.097771584 9
601.005702298 2990 613.163953398 10
601.005632315 2989 613.165170334 11
601.005796498 2988 613.188358129 12
601.005644689 2987 613.204132526 13
601.005979681 2986 613.219280867 14
601.00572961 2985 613.242587963 15
601.005630095 2984 613.271549049 16
601.006333829 2983 613.28524082 17
601.005711846 2982 613.300799645 18
601.005804498 2981 613.325236261 19
601.005775801 2980 613.3420945 20
601.005666581 2979 613.365742767 21
601.005780272 2978 613.36820593 22
601.006141921 2977 613.388073916 23
601.005879975 2976 613.419405143 24
601.005688273 2975 613.446083091 25
601.005957667 2974 613.473945549 26
601.005898525 2973 613.498422011 27
601.005952384 2972 613.49876179 28
601.005689067 2971 613.520510549 29
601.0059246 2970 613.538317884 30
601.005834393 2969 613.554058945 31
601.006153497 2968 613.575373108 32
601.005878982 2967 613.598749465 33
601.005781061 2966 613.602758282 34
601.005907287 2965 613.624289103 35
601.005639064 2964 613.656039284 36
601.00562292 2963 613.679784904 37
601.005674703 2962 613.700272767 38
601.005649278 2961 613.75322493 39
601.005851949 2960 613.781363008 40
601.005940187 2959 613.813246978 41
601.005735352 2958 613.84915363 42
601.006572732 2957 613.853964476 43
601.005663676 2956 613.874410213 44
601.00603063 2955 613.891047782 45
601.00569467 2954 613.904519087 46
601.005781545 2953 613.912860115 47
601.005643172 2952 613.932202299 48
601.005678634 2951 613.939711585 49
601.005862627 2950 613.960013245 50
601.005901345 2949 613.961700192 51
601.005850891 2948 613.984066694 52
601.005928412 2947 614.01222917 53
601.005936887 2946 614.066954065 54
601.005912869 2945 614.094539735 55
601.005716681 2944 614.1258928 56
601.005871447 2943 614.152207539 57
601.00582423 2942 614.174819969 58
601.005844302 2941 614.203386855 59
601.005868088 2940 614.234533331 60
601.006145948 2939 614.271590356 61
601.005921622 2938 614.282902923 62
601.006347996 2937 614.330381792 63
601.005672045 2936 614.359301804 64
601.005771883 2935 614.417655441 65
601.005888023 2934 614.44496238 66
601.005793253 2933 614.477656772 67
601.005919063 2932 614.500743988 68
601.005652787 2931 614.52756567 69
601.005718896 2930 614.561228378 70
601.006176849 2929 614.609049537 71
601.005707732 2928 614.635859168 72
601.005651879 2927 614.654726665 73
601.005666217 2926 614.715792229 74
601.006728917 2925 614.74078806 75
601.005866244 2924 614.776167456 76
601.006735677 2923 614.799112132 77
601.006711697 2922 614.822126301 78
601.006662769 2921 614.848167803 79
601.006704737 2920 614.869912456 80
