612.911671639 11.905994143000001
612.948500073 11.942822892
612.990120904 11.984187746
613.013934797 12.008109408
613.030388871 12.024598106
613.052737189 12.047025752
613.075032978 12.069134313
613.095898773 12.090201717
613.097771584 12.091953599
613.163953398 12.1582511
613.165170334 12.159538019
613.188358129 12.182561631
613.204132526 12.198487837
613.219280867 12.213301186
613.242587963 12.236858353
613.271549049 12.265918954
613.28524082 12.278906991
613.300799645 12.295087799000001
613.325236261 12.319431763
613.3420945 12.336318699
613.365742767 12.360076186
613.36820593 12.362425658
613.388073916 12.381931995
613.419405143 12.413525168
613.446083091 12.440394818
613.473945549 12.467987882
613.498422011 12.492523486
613.49876179 12.492809406
613.520510549 12.514821482
613.538317884 12.532393284
613.554058945 12.548224552
613.575373108 12.569219611
613.598749465 12.592870483
613.602758282 12.596977221
613.624289103 12.618381816
613.656039284 12.65040022
613.679784904 12.674161984
613.700272767 12.694598064000001
613.75322493 12.747575652
613.781363008 12.775511059
613.813246978 12.807306791
613.84915363 12.843418278
613.853964476 12.847391744
613.874410213 12.868746537
613.891047782 12.885017152
613.904519087 12.898824417
613.912860115 12.90707857
613.932202299 12.926559127
613.939711585 12.934032951
613.960013245 12.954150618
613.961700192 12.955798847
613.984066694 12.978215803
614.01222917 13.006300758
614.066954065 13.061017178
614.094539735 13.088626866
614.1258928 13.120176119
614.152207539 13.146336092
614.174819969 13.168995739
614.203386855 13.197542553
614.234533331 13.228665243
614.271590356 13.265444408
614.282902923 13.276981301
614.330381792 13.324033796
614.359301804 13.353629759
614.417655441 13.411883558
614.44496238 13.439074357
614.477656772 13.471863519
614.500743988 13.494824925
614.52756567 13.521912883
614.561228378 13.555509482
614.609049537 13.602872688
614.635859168 13.630151436
614.654726665 13.649074786
614.715792229 13.710126012
614.74078806 13.734059143
614.776167456 13.770301212
614.799112132 13.792376455
614.822126301 13.815414604
614.848167803 13.841505034
614.869912456 13.863207719
614.897756526 13.89167463
614.919484322 13.91237503
614.943912507 13.937178431
614.967186783 13.96059127
614.991080953 13.984384082
615.031176219 14.024607504
615.068435644 14.062241055
615.076876572 14.069988371
615.110056599 14.103480251
615.110875025 14.104647532
615.135859625 14.128789956
615.154727491 14.14843667
615.160461277 14.153878728
615.176122689 14.169279434
615.180721697 14.173787415
615.206176314 14.200270926
615.209776675 14.203912687
615.232831787 14.227033138
615.233295463 14.226444747
615.257245495 14.250469311
615.257962304 14.25111454
615.280530533 14.274617738
615.280624951 14.274263406
615.313866287 14.307599374
615.314139774 14.307362905
615.356902955 14.350830583
615.362303178 14.355714517
615.380933299 14.374227528
615.38505564 14.378453417
615.404578746 14.397848665
615.408894946 14.402731272
615.429929914 14.42306298
615.433096526 14.427152754
615.45154777 14.444640179
615.464762127 14.457594819
615.474876016 14.468158324000001
615.489099029 14.482387124
615.497490393 14.491401337
615.510586967 14.504008443
615.513208732 14.506282756000001
615.537492799 14.530742772
615.548110437 14.541456997000001
615.56084239 14.554465285
615.575742705 14.568880179
615.585229277 14.578844601
615.59597423 14.589628588
615.607597141 14.600851804
615.626985166 14.620341327
615.63077206 14.624414954
615.675834693 14.669605149
615.679417352 14.672993456
615.71501673 14.708247304
615.717372116 14.710764913
615.743891379 14.738173537
615.748718622 14.741862838
615.766392546 14.760502999
615.774313163 14.767695642
615.790109901 14.783372741
615.794741427 14.7889221
615.819607041 14.813646957
615.828983856 14.822615856
615.835309214 14.828232348
615.85114461 14.844374277
615.864181622 14.857516115
615.877812983 14.870915482000001
615.898688383 14.891874117
615.905057771 14.898132473
615.920896695 14.914136478
615.927928383 14.921969906
615.944204513 14.937208992
615.962769161 14.956382674
615.963618126 14.957031806
615.983741717 14.978032733
615.998521859 14.992126123
616.02168623 15.01475942
616.023150939 15.01638784
616.051507087 15.045305554
616.05917587 15.053002687
616.100968178 15.094274248
616.11855082 15.112346676
616.129825613 15.123637953
616.153423352 15.14721374
616.157045637 15.150258212
