1.000668287 19 2.998126676 1
1.100429822 20 3.127646044 2
2.503045573 29 4.148233108 3
2.00199146 29 4.232334847 4
2.6031873240000003 28 4.258301848 5
2.402633826 27 4.259539612 6
3.003834669 26 4.275917577 7
3.204204511 25 4.285348684 8
2.803540735 24 4.288691392 9
3.104013614 24 4.311017239 10
1.601351793 23 4.342079361 11
1.300886727 22 4.357773636 12
2.102168415 31 5.38933522 13
2.90363942 31 5.417133378 14
1.801568158 30 5.432678117 15
1.501190395 29 5.462996556 16
2.202306662 28 5.476639564 17
5.007236298 35 6.258005376 18
3.604926206 34 6.277609556 19
3.304380834 33 6.298123299 20
3.8052314000000003 33 6.313713302 21
4.606539001 32 6.332059786 22
5.107405 31 6.408805391 23
4.806878974 31 6.430019663 24
3.905393231 30 6.457124702 25
4.70669819 29 6.474537253 26
3.705115685 28 6.501443289 27
6.609914155 45 8.274056114 28
6.409625387 44 8.291775975 29
6.109076134 44 8.317493836 30
6.309477975 43 8.32876067 31
6.008901491 42 8.352889942000001 32
5.508050326 41 8.378789001 33
7.010700897 40 8.406006988 34
7.211105474 40 8.427258609 35
6.509771081 39 8.449715649 36
5.908732225 38 8.468614243 37
6.9104016 44 9.214024123 38
4.105737566 44 9.298288294 39
4.907029413 44 9.322728075 40
5.808573572 43 9.341435093 41
6.710063873 42 9.356091011 42
3.504722692 41 9.369958336 43
6.209230324 40 9.396804061 44
4.4062294810000004 39 9.413236257 45
7.110946787 39 9.445406797 46
4.306066619 38 9.450694156 47
8.012520579 45 10.261693496 48
8.813816778 44 10.290203471 49
8.112715918 43 10.315291022 50
9.11428432 43 10.329743423 51
7.411436184 42 10.347423038 52
8.413185177 41 10.377977421 53
8.313041804000001 40 10.408038756 54
8.513310517 40 10.430416706 55
8.212876731 39 10.449885454 56
7.912350266 38 10.469115788 57
11.317928885 75 14.322879455 58
12.319636776 75 14.354119469 59
8.713645552 74 14.384907559 60
10.015597741 73 14.410003652 61
9.014137647 73 14.431761777 62
12.419864913 72 14.457403016 63
12.21946114 71 14.477111978 64
7.311265432 70 14.493625584 65
10.616668781 69 14.518541571 66
9.414706796 69 14.539768722 67
11.918930826 68 14.553897389 68
8.913980303 67 14.57462556 69
7.812177505 66 14.591127892 70
9.314546308 65 14.610423054 71
9.715183642 65 14.632684709 72
10.215978622 69 15.172615952 73
10.817120961 69 15.26309716 74
11.718583466 69 15.370005772 75
12.620267553 68 15.372229734 76
12.119301873 67 15.377018584 77
10.115787165 66 15.395623869 78
13.2214272 65 15.397557121 79
12.920887378 64 15.410509992 80
9.514854742 63 15.416122328 81
13.121298196 62 15.416537683 82
10.516530985 62 15.435717005 83
10.316098026 61 15.439769651 84
10.71692975 60 15.445385872 85
12.820696414 59 15.448114596 86
9.915464499 58 15.461266843 87
11.11761419 57 15.47245246 88
10.416241848 56 15.47383178 89
11.81873849 55 15.486901047 90
12.72045276 54 15.50860687 91
11.418110864 54 15.528915959 92
13.9225443 60 16.269287194 93
14.223000155 60 16.369268737 94
14.723742212 59 16.384964009 95
14.323172832000001 58 16.40383625 96
14.824019968 59 16.537097294 97
13.622059574 58 16.577652685 98
14.022724262 57 16.616268892 99
13.521908157 56 16.617549293 100
13.822397233 56 16.634049888 101
16.126314914 72 18.356647425 102
15.625481489 71 18.388326665 103
15.324950574 70 18.407310123 104
15.224760621 69 18.418405951 105
17.027624091 69 18.435463691 106
16.526880327 68 18.444649403 107
16.727198388 67 18.486859704 108
16.226476948 66 18.504857857 109
14.523471748 65 18.512465206 110
15.525274482 65 18.534972158 111
15.925984864 64 18.557167336 112
17.127747334 63 18.599001055 113
13.421771031 62 18.607997514 114
16.426749734 61 18.623066284 115
13.722219428 61 18.635482209 116
16.326622547 60 18.646525678 117
13.321537936 59 18.662293299 118
15.425111795 58 18.682698004 119
14.122893511000001 57 18.688657503 120
16.927468389 56 18.709578638 121
18.930440693 72 20.355751665 122
18.629975786 71 20.390702636 123
18.329538942 70 20.410459885 124
17.528311208 69 20.423456189 125
17.828778601 69 20.440543101 126
17.728569453 68 20.51669675 127
18.830303215 68 20.568618868 128
17.92891467 67 20.590604735 129
18.129225117 66 20.617016964 130
