13.000099775 8.9
23.758520822 7.7
34.46870629 6
45.156383252 8.1
55.846526971 8.7
66.581940555 10.9
77.5702452 5.7
88.067320843 3.6
98.707436261 8
109.257343163 4.4
119.701594 10.7
130.214364965 3.9
140.762309222 4
151.229993034 12
161.706241835 0.4
172.487506674 17.4
183.088030488 0.6
193.870876687 0.5
204.527543422 23
215.343182873 0.5
226.313038223 0.7
236.765465834 0.8
247.556095194 29.5
257.976521901 0.6
268.448751775 0.6
278.984234786 0.6
289.396939831 0.7
299.852491089 22.68
310.841053364 21.7
321.455897913 0.6
332.113652199 0.5
342.821567398 0.5
353.292876141 0.4
364.073638758 0.4
375.142591517 7.4
386.506931333 32.4
397.528024543 22.08
408.335809939 0.6
419.168250181 0.5
429.771325813 0.6
440.359311722 0.7
450.792767251 0.6
461.250468862 0.6
471.764663529 0.7
482.22551858 0.6
492.728592177 0.6
503.190031791 0.6
513.597361994 0.6
524.060606694 0.7
534.521566293 0.7
544.949280439 0.7
555.425605475 0.7
565.836905243 0.5
576.329027641 0.6
586.695582261 0.5
597.226833598 0.7
607.7603579 0.8
618.305822188 15.7
628.809044211 26.37
639.484007498 24.3
650.144650735 26.8
660.696627659 0.9
671.141432456 0.5
681.577539535 8.89
692.066460131 12.6
702.742318458 11.5
