13.253079833 2.7
23.960637956 3.1
34.959164604 3
45.665106417 4.99
56.323839303 6.89
67.392816017 8.98
78.091937285 8.97
88.754964593 8.28
99.264434273 11.76
109.742467014 9.47
120.277016585 12.96
131.066199633 13.57
141.69178942 12.33
152.304534577 9.97
162.836431948 11.74
173.440364633 18.21
184.018400013 18.79
194.630958671 17.33
205.249532342 21.89
216.093400876 21.81
226.808245232 14.44
237.729652967 30.46
248.383619298 22.01
258.883003805 23.8
269.393285898 28.49
279.938839159 21.44
290.519003223 25.3
301.133781178 25.84
311.734712196 24.48
322.269624063 15.44
332.801632287 13.83
343.342331403 15.44
353.908277334 10.96
364.683461477 13.33
375.491210967 26.49
386.590974049 35.15
397.531034853 27.6
408.640171232 24.78
419.417089839 20.87
430.257535499 21.67
440.982938828 16.68
451.729470336 17.26
462.486568481 23.12
473.159691871 17.1
483.827997201 17.28
494.553821463 15.69
505.233190391 17.38
515.88644935 15.74
526.603261852 16.17
537.367710629 21.9
548.106022428 17.48
558.802793268 17.16
569.480861807 16.19
580.15964207 17.69
590.745109421 16.93
601.436765793 18.27
612.210743643 60.52
622.94009187 26.98
633.839588953 19.74
644.722556747 13.6
655.450819809 20.24
665.89157732 16.37
676.383440845 17.07
686.875849621 9.09
697.41813236 9.69
707.938738728 5.99
