1.901887681 21 3.135479232 1
1.701574882 20 3.144844746 2
2.102261469 19 3.197430885 3
2.402896131 19 3.2288757710000002 4
1.801736456 18 3.23378049 5
1.00082345 17 3.237409652 6
1.100379765 16 3.242934803 7
1.4010885960000001 15 3.263839388 8
2.3026322070000003 14 3.2640132 9
1.3009302 13 3.277660431 10
2.202428441 13 3.316119936 11
2.803733732 20 4.195894271 12
2.903884747 19 4.203503923 13
2.703535515 19 4.212247754 14
2.60335954 18 4.242935325 15
3.304521734 26 5.144352201 16
3.705220609 25 5.17823449 17
3.004077942 25 5.208645058 18
3.605055402 24 5.219531533 19
3.504926538 23 5.232880432 20
3.404789152 22 5.279718981 21
3.9055505520000002 21 5.297074341 22
4.105867067 29 6.159224863 23
4.406339369 28 6.204358181 24
4.706849925 28 6.225817022 25
4.807020816 27 6.243725405 26
4.306219297 26 6.249482509 27
4.907167223 25 6.252300711 28
4.606682007 24 6.263520115 29
4.50650735 23 6.304494819 30
4.205992931 23 6.324693401 31
5.908943051 31 7.249901775 32
5.307950616 30 7.259451043 33
5.408111785 29 7.278737732 34
5.708624304 28 7.299395186 35
5.1076069 27 7.304533478 36
6.009009711 26 7.310712006 37
5.508261543 26 7.339256575 38
6.209396275 34 8.286681661 39
6.710428755 33 8.287819938 40
6.309539489 32 8.30512626 41
6.510100917 31 8.309241453 42
7.010927714 31 8.324347869 43
6.910747368 30 8.327941337 44
6.810573611 29 8.353578407 45
6.409793741 28 8.377099093 46
7.111067315 37 9.342333167 47
7.6117991 36 9.34762359 48
7.511647259 35 9.354608113 49
7.411474666 34 9.359383779 50
7.311332442 33 9.380435021 51
7.912321018 32 9.380861019 52
7.712017196 31 9.401583896 53
8.914153474 40 10.346405816 54
8.312943668 40 10.419574213 55
9.114573225000001 39 10.435337014 56
8.212810419 38 10.437211104 57
8.813999092 37 10.445512287 58
8.413157634000001 36 10.459275935 59
8.513317548 35 10.49538272 60
8.11262154 34 10.499309798 61
9.415162595 53 12.497245846 62
10.11630047 52 12.504193548 63
9.214800388 51 12.514926385 64
9.314973405 51 12.522663648 65
9.915986218 50 12.538577965 66
9.515325596 49 12.552940532000001 67
10.016131202 53 13.064757892 68
9.815823655 52 13.085777417 69
11.218249352 76 15.539961569 70
12.620760711 76 15.654678313 71
12.520583747 75 15.681129623 72
12.119975611 74 15.683086022 73
13.722968899 73 15.70740864 74
10.717406424 73 15.726638532 75
12.720943058 72 15.753581041 76
13.923304383 71 15.795720349 77
10.617203389 70 15.809258669 78
11.518749409 69 15.824293814 79
14.424135086 69 15.865591305 80
15.526054779 75 16.584841106 81
15.626329587 74 16.624997532000002 82
15.225443442 73 16.626302183 83
10.81761055 81 17.463083187 84
13.622757245 80 17.492342693 85
11.619099525 79 17.507304271 86
16.828563053 78 17.51972407 87
14.724654689 77 17.520689196 88
10.316696576 77 17.539687494 89
12.92122539 76 17.554204648 90
11.017922531 75 17.556974834000002 91
13.422377025 74 17.57155993 92
16.127124411 73 17.586786233 93
10.41684932 72 17.594711825 94
15.425746407 71 17.602343235 95
14.524281023 70 17.609777577 96
12.821087943 69 17.615100457 97
15.726530619 69 17.632320892 98
12.420440287 68 17.652585239 99
12.22012367 67 17.655897493 100
14.323949738 66 17.66698935 101
13.221966075 65 17.669177457 102
14.023446935 64 17.674100825 103
13.021516473 63 17.689553395 104
11.418610468 62 17.699530474 105
12.019763383 61 17.711420184 106
14.223783573 60 17.720373641 107
11.118082003 60 17.730959958 108
15.025136948 59 17.756528405 109
16.928716091 58 17.773513323 110
14.8248534 57 17.815740592 111
11.819443248 56 17.815955272 112
14.624468836 56 17.842388979 113
16.427657267 55 17.849087181 114
11.919614883 54 17.891325099 115
16.527897521 54 17.941116301 116
15.926819436 54 18.125969873 117
16.227271017 59 18.690006993 118
16.327439752 58 18.723308464 119
16.628025212 58 18.739153706 120
17.028888435 66 19.691701286 121
17.229318693 65 19.726154659 122
17.830457361 65 19.743611372 123
17.129168541 68 20.191892024 124
17.630087003 67 20.227517591 125
17.529943624 67 20.254682145 126
20.334878371 75 21.194569181 127
18.531549866 75 21.240135572 128
19.433186195 74 21.252658015 129
20.134494508 73 21.277422415 130
18.231052556 72 21.290015014 131
20.034197703 71 21.317627729 132
18.932277248 74 21.707069056 133
20.234693618 74 21.740612334 134
18.431383798 73 21.763766057 135
19.032433624 72 21.787340203 136
19.232821669 71 21.802100101 137
19.733751868 70 21.822413809 138
20.535157816 82 23.093679918 139
18.731929088 81 23.128851247 140
20.9359323 80 23.137879933 141
17.930588182 80 23.151599127 142
18.130866929 79 23.157523618 143
18.030723882 78 23.182585393 144
18.631750405 77 23.187676894 145
18.832104217 76 23.215340221 146
19.633463955 75 23.226681398 147
19.533302471 75 23.242096477 148
21.837646918 85 24.426950186 149
22.538975688 86 24.564027217 150
21.737495791 85 24.595497918 151
21.637306148 84 24.610012025 152
23.741106023 113 27.644740241 153
24.843020762000002 113 27.694412382 154
