3.164356428 1.663229221 1
3.245256221 2.044646858 2
4.391209195 0.986355152 3
4.4702880910000005 2.067357441 4
4.492964109 2.8916629130000002 5
4.497270843 1.893949533 6
4.519493085 0.513639814 7
4.569590581 2.76796664 8
4.589075458 1.484733785 9
4.627438988 3.626810089 10
5.73325746 2.929505558 11
5.752070011 3.750035569 12
5.771454656 3.869615709 13
5.7764314720000005 3.573882346 14
5.8029249830000005 4.702538454 15
5.810328537 3.106787868 16
5.818972275 2.313965031 17
5.841605668 2.036124565 18
8.269427869 3.762753671 19
8.291358625 4.385679817 20
8.304204861 4.699047854 21
8.321211096 6.018471684 22
8.335285176 1.724666491 23
8.349685313 5.445724925 24
8.368980579 2.760193315 25
8.381196292 3.674175435 26
8.398943894 1.688020447 27
8.420859307 2.411285426 28
8.435949588 3.027532384 29
8.438855316 2.529512455 30
8.446527015000001 4.741203775 31
9.394216431 2.182526808 32
9.481900211 3.27196792 33
9.499037999 3.790071025 34
9.526771098 1.9142968910000002 35
9.528207744 3.418467837 36
9.54562553 4.638145034 37
9.555941925 4.748774035 38
9.571897943 3.061464985 39
9.589863232999999 1.276117344 40
9.590088198 4.381993459 41
9.615468343 1.502040412 42
9.622804524 0.9083042920000001 43
10.675342775 3.163127642 44
10.766411447 6.560214488 45
10.783453204 3.872288576 46
10.797830712 4.387571595 47
10.807489326 3.495657355 48
10.833338932 2.3192575890000002 49
10.83833315 6.531969902 50
10.864109551 3.051238224 51
10.875490881 5.56722372 52
10.901429813 6.7953862990000005 53
10.905381679 5.897750316 54
10.926318594 2.111647511 55
11.280374628 3.367290859 56
11.299545337 3.085946201 57
11.314762792 3.602161416 58
11.33149534 2.91758 59
11.342161749 2.7278922530000003 60
12.217933676 1.499921187 61
12.219809937 1.301448803 62
12.229151912 2.412656709 63
12.239624384 1.922338915 64
12.241258876 1.723589402 65
12.252605406 2.135654467 66
12.253854755 2.337209194 67
12.258068573 3.243001403 68
12.260198816 2.043071685 69
12.266194124 2.850372905 70
12.274239543 2.758260352 71
12.276399764 1.157712255 72
12.35962246 2.743526877 73
12.360805875 3.145323967 74
12.36294639 1.544756529 75
12.367129274 3.051471274 76
13.167695296 1.247738134 77
13.220728603 1.601226867 78
13.220757779 1.100412696 79
13.246446606 1.526814818 80
13.250397381 1.731091914 81
13.257229943 1.03672859 82
13.267743849 2.048909177 83
13.308660402 1.989665504 84
13.325937034 1.906778712 85
14.38382535 1.26175115 86
14.413937287 1.091574777 87
14.431889741 2.011074657 88
15.299524188 1.175790617 89
15.329577649 1.70666162 90
15.393274496 0.9691064620000001 91
15.425917032 1.702821681 92
15.45965186 2.237456319 93
15.478709347 2.456790684 94
15.483204708 2.060688017 95
15.487888963 1.5644721160000001 96
15.640679191 3.119667481 97
15.664787666 2.142047425 98
15.678907198 1.6553204670000001 99
15.799357214 2.977843157 100
15.818415005 3.097106597 101
17.319649326 0.6918331440000001 102
17.418347574 1.091087837 103
17.436995039 2.5120409070000003 104
17.454910005 2.229489032 105
17.478469351 2.853947279 106
17.491883229 1.264779544 107
19.513662774 4.688841569 108
19.593740315 3.667158713 109
19.612295448 3.986241455 110
19.625323238 4.09948512 111
19.633757964 2.505226047 112
19.639524608 3.612795879 113
19.657314022 1.9278025040000002 114
19.664061012 2.3351798820000003 115
19.678332018 1.2475425310000001 116
19.680660694 2.451947072 117
19.690148682 2.060749482 118
19.690391012 1.86063295 119
20.509999796 5.184477383 120
20.654692251 2.624583727 121
20.679333699 2.348726046 122
20.706588003 2.075506502 123
20.714271723 4.286850679 124
20.714501488 5.28884158 125
20.778285003 2.547846095 126
20.901649139 4.774727353 127
20.902527481 3.974288552 128
20.909507687 2.378584157 129
20.929629326 3.901258684 130
20.94438024 2.814085223 131
20.96051403 1.828611677 132
20.975643953 2.044048691 133
21.008709775 3.078783076 134
21.075703532 6.351046232 135
21.117816488 5.291440977 136
21.409399289 1.977017223 137
21.463080366 1.429727243 138
21.494476063 1.7615872970000002 139
21.932649581 2.70057989 140
21.958302701 1.624448654 141
21.97313241 2.340397851 142
22.166963257 2.834726328 143
22.200630415 2.367596197 144
22.21769177 2.0841645030000002 145
23.805605974 1.668651815 146
23.897845126 3.062985138 147
23.901935656 2.566228764 148
23.917742625 2.782349012 149
23.920932591 2.284707478 150
23.941507678 3.507458346 151
23.943362355 1.6060311 152
23.948273383 1.110229729 153
23.956270962 1.418657463 154
23.96460598 2.128103341 155
23.982393894 2.446335238 156
24.0010552 1.96424156 157
24.016737242 2.580829132 158
25.575288529 4.540115641 159
25.644807347 2.706593947 160
25.687965821 3.250479457 161
25.722815236 3.085055455 162
25.754280739 5.119778708 163
25.789787449 4.554223456 164
25.797594154 3.860959346 165
26.048925281 2.008851038 166
26.099463168 3.061053286 167
26.127373857 2.287693768 168
26.145080102 2.605859446 169
26.970004569 3.631097826 170
27.041505284 3.9028939 171
27.577795954 1.434537469 172
27.629625462 2.688146303 173
27.649218495 1.20550522 174
27.664816732 1.721836593 175
27.691272335 1.147391835 176
27.711758288 3.471344349 177
27.724028442 1.680954271 178
28.300183144000002 2.6576092669999998 179
28.407308372 2.664633233 180
28.428154851 3.08612907 181
28.443050546 1.799000107 182
28.470521193 3.22866096 183
28.489897667 3.848855848 184
29.952480254 3.00791465 185
29.986475805 4.143648207 186
29.999143345 2.253339237 187
30.026021878 1.879580276 188
30.042769086 4.901005283 189
30.050665527 1.804063352 190
30.078299757 3.734800962 191
30.095576312 2.049300319 192
30.113414976 6.173604678 193
30.129358848 6.489988949 194
30.140913963 5.399715925 195
30.160212977 5.619334072 196
30.179998871 6.440474975 197
30.198150994 5.356791677 198
30.735447909 2.288551975 199
30.840213968 3.995824201 200
30.970833405 3.124887249 201
31.04274099 2.395519599 202
31.202608271 3.556950934 203
31.758947829 4.513978956 204
31.820165468 2.271415385 205
31.849936267 3.302877375 206
31.863626047 2.2146761010000002 207
31.903997633 4.859300373 208
31.905762434 5.161546795 209
31.932181345 1.882577751 210
31.947122413 4.001011477 211
32.48744322 2.638162541 212
32.521038906 3.773594033 213
32.751633917 3.80390104 214
32.870916394 2.921478093 215
35.783042735 5.633226334 216
36.009982678 4.257580877 217
36.061289783 1.904895242 218
36.073904375 7.025996009 219
36.173724207 3.820369712 220
36.183822719 5.533256151 221
36.209909479 2.8549134030000003 222
36.217888635 5.9679274620000005 223
36.232705522 2.17652621 224
36.241047637 4.688966448 225
36.283184768 2.727806442 226
36.303048341 5.452195614 227
36.316883746 5.16545646 228
36.330242446 4.677991588 229
36.332760697 3.57872377 230
36.367127622 5.816725489 231
36.371447217 2.916287535 232
36.385159361 2.7296543470000003 233
36.393286009 5.141683369 234
36.488489985 3.8346670620000003 235
36.514119587 4.361099257 236
36.522196697 7.374128897 237
36.565367314 4.011729594 238
36.593991746 4.641320522 239
36.599915169 6.149682302 240
36.685570858 4.833047083 241
36.721025646 4.267507004 242
36.764004021 3.709527638 243
36.809118418 2.853117339 244
36.842190407 2.986359126 245
37.345252793 8.497707968 246
37.395870653 6.344733418 247
37.416333895 4.5621583690000005 248
37.478508209 6.026585192 249
37.681080439 1.721664235 250
37.800136673 2.441756634 251
39.188259653 3.429222578 252
39.318389968 4.561038616 253
39.686282973 3.82705209 254
39.78150727 2.720226487 255
39.796933697 4.238237544 256
39.831447804 2.469618532 257
39.844062312 4.986588582 258
39.845922188 2.383895996 259
39.920502118 4.7625054 260
39.921876289 2.660182988 261
39.963209452 2.801762 262
39.967132063 3.00607491 263
40.012432071 3.752494416 264
40.020657327 3.9610512140000003 265
40.034939974 2.472745272 266
40.041084533 5.484046192 267
40.105792996 5.749096089 268
40.108422921 5.150747687 269
40.138564678 4.6800301310000005 270
40.187804759 3.627388414 271
40.22029796 5.963758975 272
41.805592265 3.441935618 273
41.829023809 3.565546777 274
41.859017354 3.194874852 275
41.881245123 2.816482118 276
41.953254232 3.088803138 277
41.954799432 3.390825344 278
