11.703370158 2.6
22.632007999 7.8
33.333590185 7.2
44.122428845 7.9
54.939158643 8
65.770431249 6.3
76.475896189 9.09
87.209111579 11.6
97.958001048 3.7
108.820467925 6.1
119.632422094 6.6
130.480581684 7.6
141.390492373 6.58
151.921934204 0.5
162.457648233 16.2
173.229461573 0.6
183.899924137 19
194.511362164 0.6
205.097725118 0.5
215.77415433 14.2
226.733422588 5.59
237.299496901 0.6
248.139071962 0.6
258.972818543 4
269.724588018 28.77
280.36675275 10.2
291.131500452 0.6
301.92573392 0.5
312.502062001 0.4
323.019885621 0.5
333.752903387 17.3
344.3886885 28.4
355.19690804 23.8
365.854166997 0.4
376.393003332 0.5
386.928287195 0.5
397.474631123 0.5
408.096521672 0.6
418.851111987 0.6
429.425085755 0.5
440.071780711 6.29
450.94649847 29.9
461.891770397 14.2
472.323169483 0.5
482.775608878 0.5
493.172592326 0.5
503.618925305 0.5
514.059777941 0.5
524.502081469 0.5
534.945425688 0.7
545.47221552 0.7
555.938273187 0.6
566.395112576 0.5
576.819753321 0.6
587.211316616 0.4
597.646589644 0.5
608.032521932 0.6
618.510904485 16.5
628.989526103 25.1
639.635775446 31.9
650.161764869 22.1
660.692951633 12.9
